sample_index,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,calib_gx_bias_lsb,calib_gy_bias_lsb,calib_gz_bias_lsb,calib_g_T_x_lsb,calib_g_T_y_lsb,calib_g_T_z_lsb,calib_valid,source_path,source_size_bytes,received_at
2637,30128,-5929,1719,3814,4069,-410,-2099,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2638,30130,-5986,1495,3587,3982,-408,-1958,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2639,30132,-6037,1267,3369,3879,-409,-1820,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2640,30134,-6074,1039,3165,3779,-407,-1684,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2641,30136,-6102,814,2975,3684,-407,-1547,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2642,30138,-6124,589,2813,3587,-409,-1409,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2643,30140,-6129,539,2643,3481,-410,-1273,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2644,30142,-6115,-115,2552,3367,-419,-1128,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2645,30144,-6387,-184,2385,3298,-420,-1044,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2646,30146,-6411,-347,2172,3203,-404,-840,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2647,30148,-6313,-614,2002,3194,-325,-532,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2648,30150,-6204,-834,1826,3083,-244,-311,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2649,30152,-6127,-1067,1686,2903,-159,-142,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2650,30154,-6088,-1288,1544,2752,-84,16,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2651,30156,-6080,-1512,1375,2635,-23,172,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2652,30158,-6084,-1772,1236,2487,22,331,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2653,30160,-6077,-2038,1125,2338,39,502,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2654,30162,-6061,-2293,1004,2185,32,679,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2655,30164,-6020,-2540,900,2007,5,855,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2656,30166,-5950,-2784,824,1806,-37,1031,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2657,30168,-5871,-3019,759,1594,-83,1204,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2658,30170,-5762,-3191,708,1387,-125,1375,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2659,30172,-5667,-3315,696,1143,-160,1539,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2660,30174,-5563,-3400,664,881,-188,1707,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2661,30176,-5453,-3435,709,604,-189,1873,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
2662,30178,-5365,-3510,843,383,-174,2072,-111.24333190917969,-196.13400268554688,-53.727333068847656,-601.670654296875,119.5373306274414,3805.360107421875,True,/last_run.bin,171900,2026-05-20T02:02:40
